deployment_project_reference,datacenter_reference,deployment_id,deployment_guid,receiver_manufacturer,receiver_model,receiver_serial_number,latitude,longitude,time,recovery_datetime_utc,array_name,receiver_reference_type,receiver_reference_id,bottom_depth,depth
V2LANG,OTN-Global,VR2LANG-BT011-VR2W-113573-3,OTN-GlobalV2LANGVR2LANG-BT011-VR2W-113573-3,VEMCO,VR2W,113573,-16.60854,11.73522,2015-07-18T11:43:00Z,2016-07-05T14:00:00Z,V2LANG,ManmadePlatform,V2LANG_BT011,21.0,18.0
V2LANG,OTN-Global,VR2LANG-BT011-VR2W-120203-1,OTN-GlobalV2LANGVR2LANG-BT011-VR2W-120203-1,VEMCO,VR2W,120203,-16.6085,11.73526,2013-10-02T13:10:00Z,2014-06-14T17:52:00Z,V2LANG,ManmadePlatform,V2LANG_BT011,22.0,19.0
V2LANG,OTN-Global,VR2LANG-BT011-VR2W-120203-2,OTN-GlobalV2LANGVR2LANG-BT011-VR2W-120203-2,VEMCO,VR2W,120203,-16.60854,11.73521,2014-06-17T08:43:00Z,2015-07-18T11:11:00Z,V2LANG,ManmadePlatform,V2LANG_BT011,22.0,19.0
V2LANG,OTN-Global,VR2LANG-BT012-VR2W-112492-3,OTN-GlobalV2LANGVR2LANG-BT012-VR2W-112492-3,VEMCO,VR2W,112492,-16.60855,11.80082,2015-07-18T14:57:00Z,2016-07-05T10:34:00Z,V2LANG,ManmadePlatform,V2LANG_BT012,10.0,7.0
V2LANG,OTN-Global,VR2LANG-BT012-VR2W-113591-2,OTN-GlobalV2LANGVR2LANG-BT012-VR2W-113591-2,VEMCO,VR2W,113591,-16.60857,11.80082,2014-06-16T11:49:00Z,2015-07-18T14:50:00Z,V2LANG,ManmadePlatform,V2LANG_BT012,11.0,8.0
V2LANG,OTN-Global,VR2LANG-BT012-VR2W-120204-1,OTN-GlobalV2LANGVR2LANG-BT012-VR2W-120204-1,VEMCO,VR2W,120204,-16.6085,11.8007833333,2013-10-02T14:20:00Z,2014-06-16T11:37:00Z,V2LANG,ManmadePlatform,V2LANG_BT012,11.0,8.0
V2LANG,OTN-Global,VR2LANG-BT013-VR2W-110586-3,OTN-GlobalV2LANGVR2LANG-BT013-VR2W-110586-3,VEMCO,VR2W,110586,-16.6549,11.73738,2015-07-18T12:24:00Z,2016-07-05T13:25:00Z,V2LANG,ManmadePlatform,V2LANG_BT013,20.0,17.0
V2LANG,OTN-Global,VR2LANG-BT013-VR2W-120206-1,OTN-GlobalV2LANGVR2LANG-BT013-VR2W-120206-1,VEMCO,VR2W,120206,-16.6549,11.7374166667,2013-10-02T13:30:00Z,2014-06-14T14:18:00Z,V2LANG,ManmadePlatform,V2LANG_BT013,21.0,18.0
V2LANG,OTN-Global,VR2LANG-BT013-VR2W-120206-2,OTN-GlobalV2LANGVR2LANG-BT013-VR2W-120206-2,VEMCO,VR2W,120206,-16.65493,11.7374,2014-06-16T09:41:00Z,2015-07-18T12:18:00Z,V2LANG,ManmadePlatform,V2LANG_BT013,21.0,18.0
V2LANG,OTN-Global,VR2LANG-BT014-VR2W-112340-3,OTN-GlobalV2LANGVR2LANG-BT014-VR2W-112340-3,VEMCO,VR2W,112340,-16.65515,11.75995,2015-07-18T12:59:00Z,2016-07-05T12:50:00Z,V2LANG,ManmadePlatform,V2LANG_BT014,20.0,17.0
V2LANG,OTN-Global,VR2LANG-BT014-VR2W-120207-1,OTN-GlobalV2LANGVR2LANG-BT014-VR2W-120207-1,VEMCO,VR2W,120207,-16.6551666667,11.7599,2013-10-02T13:45:00Z,2014-06-14T03:05:00Z,V2LANG,ManmadePlatform,V2LANG_BT014,21.0,18.0
JDF,nep,JDF026-VR2-4142-747,nepJDFJDF026-VR2-4142-747,VEMCO,VR2,4142,48.2459,-124.07344,2006-04-14T09:30:00Z,2006-10-22T20:52:00Z,JDF,ManmadePlatform,JDF_JDF026,142.6,142.6
V2LANG,OTN-Global,VR2LANG-BT014-VR2W-120207-2,OTN-GlobalV2LANGVR2LANG-BT014-VR2W-120207-2,VEMCO,VR2W,120207,-16.65517,11.75997,2014-06-16T09:49:00Z,2015-07-18T12:52:00Z,V2LANG,ManmadePlatform,V2LANG_BT014,21.0,18.0
V2LANG,OTN-Global,VR2LANG-BT015-VR2W-106611-3,OTN-GlobalV2LANGVR2LANG-BT015-VR2W-106611-3,VEMCO,VR2W,106611,-16.65516,11.78248,2015-07-18T13:44:00Z,2016-07-05T12:16:00Z,V2LANG,ManmadePlatform,V2LANG_BT015,13.0,10.0
V2LANG,OTN-Global,VR2LANG-BT015-VR2W-120208-1,OTN-GlobalV2LANGVR2LANG-BT015-VR2W-120208-1,VEMCO,VR2W,120208,-16.65515,11.7824333333,2013-10-02T13:55:00Z,2014-06-14T15:05:00Z,V2LANG,ManmadePlatform,V2LANG_BT015,14.0,11.0
V2LANG,OTN-Global,VR2LANG-BT015-VR2W-120208-2,OTN-GlobalV2LANGVR2LANG-BT015-VR2W-120208-2,VEMCO,VR2W,120208,-16.65515,11.78244,2014-06-16T09:58:00Z,2015-07-18T13:25:00Z,V2LANG,ManmadePlatform,V2LANG_BT015,14.0,11.0
V2LANG,OTN-Global,VR2LANG-BT016-VR2W-106592-3,OTN-GlobalV2LANGVR2LANG-BT016-VR2W-106592-3,VEMCO,VR2W,106592,-16.65521,11.80138,2015-07-18T14:16:00Z,2016-07-05T11:50:00Z,V2LANG,ManmadePlatform,V2LANG_BT016,10.0,7.0
V2LANG,OTN-Global,VR2LANG-BT016-VR2W-113583-2,OTN-GlobalV2LANGVR2LANG-BT016-VR2W-113583-2,VEMCO,VR2W,113583,-16.65521,11.80136,2014-06-16T11:02:00Z,2015-07-18T14:10:00Z,V2LANG,ManmadePlatform,V2LANG_BT016,11.0,8.0
V2LANG,OTN-Global,VR2LANG-BT016-VR2W-121698-1,OTN-GlobalV2LANGVR2LANG-BT016-VR2W-121698-1,VEMCO,VR2W,121698,-16.65525,11.80135,2013-10-02T14:05:00Z,2014-06-16T10:46:00Z,V2LANG,ManmadePlatform,V2LANG_BT016,11.0,8.0
V2LANG,OTN-Global,VR2LANG-EB001-VR2W-113576-1,OTN-GlobalV2LANGVR2LANG-EB001-VR2W-113576-1,VEMCO,VR2W,113576,-15.62945,11.9908,2013-09-24T18:18:00Z,2014-06-02T14:10:00Z,V2LANG,ManmadePlatform,V2LANG_EB001,7.0,4.0
V2LANG,OTN-Global,VR2LANG-EB001-VR2W-113576-2,OTN-GlobalV2LANGVR2LANG-EB001-VR2W-113576-2,VEMCO,VR2W,113576,-15.62948,11.99083,2014-06-04T12:01:00Z,2015-07-02T13:12:00Z,V2LANG,ManmadePlatform,V2LANG_EB001,6.8,3.8
V2LANG,OTN-Global,VR2LANG-EB001-VR2W-120206-3,OTN-GlobalV2LANGVR2LANG-EB001-VR2W-120206-3,VEMCO,VR2W,120206,-15.62952,11.99084,2015-07-24T15:59:00Z,2016-06-25T12:50:00Z,V2LANG,ManmadePlatform,V2LANG_EB001,6.0,3.0
V2LANG,OTN-Global,VR2LANG-EB002-VR2W-113577-1,OTN-GlobalV2LANGVR2LANG-EB002-VR2W-113577-1,VEMCO,VR2W,113577,-15.6289,11.97968,2013-09-24T18:34:00Z,2014-06-02T03:10:00Z,V2LANG,ManmadePlatform,V2LANG_EB002,23.0,20.0
V2LANG,OTN-Global,VR2LANG-EB002-VR2W-113577-2,OTN-GlobalV2LANGVR2LANG-EB002-VR2W-113577-2,VEMCO,VR2W,113577,-15.62894,11.97968,2014-06-04T11:55:00Z,2015-07-02T15:47:00Z,V2LANG,ManmadePlatform,V2LANG_EB002,23.0,20.0
V2LANG,OTN-Global,VR2LANG-EB002-VR2W-119080-3,OTN-GlobalV2LANGVR2LANG-EB002-VR2W-119080-3,VEMCO,VR2W,119080,-15.629,11.97971,2015-07-24T15:55:00Z,2016-06-25T12:16:00Z,V2LANG,ManmadePlatform,V2LANG_EB002,22.0,19.0
V2LANG,OTN-Global,VR2LANG-F001-VR2W-110163-2,OTN-GlobalV2LANGVR2LANG-F001-VR2W-110163-2,VEMCO,VR2W,110163,-15.44418,12.02469,2014-06-09T14:28:00Z,2015-07-04T10:35:00Z,V2LANG,ManmadePlatform,V2LANG_F001,7.0,4.0
V2LANG,OTN-Global,VR2LANG-F001-VR2W-112526-1,OTN-GlobalV2LANGVR2LANG-F001-VR2W-112526-1,VEMCO,VR2W,112526,-15.4442,12.02468,2013-09-24T14:33:00Z,2014-06-09T14:19:00Z,V2LANG,ManmadePlatform,V2LANG_F001,7.0,4.0
V2LANG,OTN-Global,VR2LANG-F001-VR2W-114718-3,OTN-GlobalV2LANGVR2LANG-F001-VR2W-114718-3,VEMCO,VR2W,114718,-15.44418,12.02463,2015-07-24T11:45:00Z,2016-05-30T15:00:00Z,V2LANG,ManmadePlatform,V2LANG_F001,6.0,3.0
V2LANG,OTN-Global,VR2LANG-F002-VR2W-106615-1,OTN-GlobalV2LANGVR2LANG-F002-VR2W-106615-1,VEMCO,VR2W,106615,-15.4442,12.01339,2013-09-24T14:42:00Z,2014-06-09T17:28:00Z,V2LANG,ManmadePlatform,V2LANG_F002,28.0,25.0
V2LANG,OTN-Global,VR2LANG-F002-VR2W-110166-2,OTN-GlobalV2LANGVR2LANG-F002-VR2W-110166-2,VEMCO,VR2W,110166,-15.4442,12.01339,2014-06-09T17:37:00Z,2015-07-04T17:00:00Z,V2LANG,ManmadePlatform,V2LANG_F002,28.0,25.0
V2LANG,OTN-Global,VR2LANG-F002-VR2W-113606-3,OTN-GlobalV2LANGVR2LANG-F002-VR2W-113606-3,VEMCO,VR2W,113606,-15.4442,12.01344,2015-07-24T11:50:00Z,2016-06-26T12:30:00Z,V2LANG,ManmadePlatform,V2LANG_F002,27.0,24.0
V2LANG,OTN-Global,VR2LANG-F003-VR2W-106616-1,OTN-GlobalV2LANGVR2LANG-F003-VR2W-106616-1,VEMCO,VR2W,106616,-15.47155,12.02582,2013-09-24T14:17:00Z,2014-06-05T11:55:00Z,V2LANG,ManmadePlatform,V2LANG_F003,10.0,7.0
V2LANG,OTN-Global,VR2LANG-F003-VR2W-106616-2,OTN-GlobalV2LANGVR2LANG-F003-VR2W-106616-2,VEMCO,VR2W,106616,-15.47161,12.02587,2014-06-08T14:35:00Z,2015-07-05T12:24:00Z,V2LANG,ManmadePlatform,V2LANG_F003,9.5,6.5
V2LANG,OTN-Global,VR2LANG-F003-VR2W-113600-3,OTN-GlobalV2LANGVR2LANG-F003-VR2W-113600-3,VEMCO,VR2W,113600,-15.47163,12.02589,2015-07-24T14:09:00Z,2016-06-26T16:35:00Z,V2LANG,ManmadePlatform,V2LANG_F003,9.0,6.0
V2LANG,OTN-Global,VR2LANG-F004-VR2W-109137-1,OTN-GlobalV2LANGVR2LANG-F004-VR2W-109137-1,VEMCO,VR2W,109137,-15.47154,12.0125,2013-09-24T14:08:00Z,2014-06-04T12:55:00Z,V2LANG,ManmadePlatform,V2LANG_F004,29.0,26.0
V2LANG,OTN-Global,VR2LANG-F004-VR2W-109137-2,OTN-GlobalV2LANGVR2LANG-F004-VR2W-109137-2,VEMCO,VR2W,109137,-15.47157,12.0125,2014-06-08T14:53:00Z,2015-07-05T13:24:00Z,V2LANG,ManmadePlatform,V2LANG_F004,29.0,26.0
V2LANG,OTN-Global,VR2LANG-F004-VR2W-114717-3,OTN-GlobalV2LANGVR2LANG-F004-VR2W-114717-3,VEMCO,VR2W,114717,-15.47165,12.01246,2015-07-24T15:15:00Z,2016-06-26T17:20:00Z,V2LANG,ManmadePlatform,V2LANG_F004,28.0,25.0
V2LANG,OTN-Global,VR2LANG-F005-VR2W-110134-1,OTN-GlobalV2LANGVR2LANG-F005-VR2W-110134-1,VEMCO,VR2W,110134,-15.506588,12.02299,2013-09-24T13:54:00Z,2014-06-05T11:20:00Z,V2LANG,ManmadePlatform,V2LANG_F005,9.0,6.0
V2LANG,OTN-Global,VR2LANG-F005-VR2W-110134-2,OTN-GlobalV2LANGVR2LANG-F005-VR2W-110134-2,VEMCO,VR2W,110134,-15.50657,12.02308,2014-06-08T14:45:00Z,2015-07-05T11:30:00Z,V2LANG,ManmadePlatform,V2LANG_F005,8.9,5.9
V2LANG,OTN-Global,VR2LANG-F005-VR2W-119092-3,OTN-GlobalV2LANGVR2LANG-F005-VR2W-119092-3,VEMCO,VR2W,119092,-15.50656,12.02303,2015-07-24T13:58:00Z,2016-06-26T12:25:00Z,V2LANG,ManmadePlatform,V2LANG_F005,8.0,5.0
V2LANG,OTN-Global,VR2LANG-F006-VR2W-110162-1,OTN-GlobalV2LANGVR2LANG-F006-VR2W-110162-1,VEMCO,VR2W,110162,-15.50655,12.01152,2013-09-24T13:48:00Z,2014-06-05T13:59:00Z,V2LANG,ManmadePlatform,V2LANG_F006,25.0,22.0
V2LANG,OTN-Global,VR2LANG-F006-VR2W-110162-2,OTN-GlobalV2LANGVR2LANG-F006-VR2W-110162-2,VEMCO,VR2W,110162,-15.50656,12.01153,2014-06-08T14:50:00Z,2015-07-05T14:19:00Z,V2LANG,ManmadePlatform,V2LANG_F006,25.0,22.0
V2LANG,OTN-Global,VR2LANG-F006-VR2W-119093-3,OTN-GlobalV2LANGVR2LANG-F006-VR2W-119093-3,VEMCO,VR2W,119093,-15.50654,12.01155,2015-07-24T13:52:00Z,2016-06-26T11:50:00Z,V2LANG,ManmadePlatform,V2LANG_F006,24.0,21.0
V2LANG,OTN-Global,VR2LANG-F007-VR2W-110163-1,OTN-GlobalV2LANGVR2LANG-F007-VR2W-110163-1,VEMCO,VR2W,110163,-15.54844,12.01768,2013-09-24T18:57:00Z,2014-06-05T10:28:00Z,V2LANG,ManmadePlatform,V2LANG_F007,11.0,8.0
V2LANG,OTN-Global,VR2LANG-F007-VR2W-113573-2,OTN-GlobalV2LANGVR2LANG-F007-VR2W-113573-2,VEMCO,VR2W,113573,-15.54844,12.01763,2014-06-05T10:36:00Z,2015-07-03T15:43:00Z,V2LANG,ManmadePlatform,V2LANG_F007,11.0,8.0
V2LANG,OTN-Global,VR2LANG-F007-VR2W-120203-3,OTN-GlobalV2LANGVR2LANG-F007-VR2W-120203-3,VEMCO,VR2W,120203,-15.54844,12.01763,2015-07-24T13:31:00Z,2016-06-26T14:20:00Z,V2LANG,ManmadePlatform,V2LANG_F007,10.0,7.0
JDF,nep,JDF026-VR3-UWM-255-778,nepJDFJDF026-VR3-UWM-255-778,VEMCO,VR3-UWM,255,48.24481,-124.08549,2006-10-23T07:47:00Z,2011-10-30T04:40:31Z,JDF,ManmadePlatform,JDF_JDF026,135.3,130.3
V2LANG,OTN-Global,VR2LANG-F008-VR2W-110166-1,OTN-GlobalV2LANGVR2LANG-F008-VR2W-110166-1,VEMCO,VR2W,110166,-15.54839,12.00649,2013-09-24T19:06:00Z,2014-06-05T14:58:00Z,V2LANG,ManmadePlatform,V2LANG_F008,28.0,25.0
V2LANG,OTN-Global,VR2LANG-F008-VR2W-112492-2,OTN-GlobalV2LANGVR2LANG-F008-VR2W-112492-2,VEMCO,VR2W,112492,-15.5484,12.00653,2014-06-05T15:11:00Z,2015-07-03T14:39:00Z,V2LANG,ManmadePlatform,V2LANG_F008,28.0,25.0
V2LANG,OTN-Global,VR2LANG-F008-VR2W-119085-3,OTN-GlobalV2LANGVR2LANG-F008-VR2W-119085-3,VEMCO,VR2W,119085,-15.54842,12.00651,2015-07-24T13:38:00Z,2016-06-26T13:35:00Z,V2LANG,ManmadePlatform,V2LANG_F008,27.0,24.0
V2LANG,OTN-Global,VR2LANG-F009-VR2W-110586-1,OTN-GlobalV2LANGVR2LANG-F009-VR2W-110586-1,VEMCO,VR2W,110586,-15.5826,12.00841,2013-09-23T16:10:00Z,2014-06-02T16:30:00Z,V2LANG,ManmadePlatform,V2LANG_F009,8.0,5.0
V2LANG,OTN-Global,VR2LANG-F009-VR2W-110586-2,OTN-GlobalV2LANGVR2LANG-F009-VR2W-110586-2,VEMCO,VR2W,110586,-15.58263,12.00842,2014-06-08T12:00:00Z,2015-07-03T12:27:00Z,V2LANG,ManmadePlatform,V2LANG_F009,8.0,5.0
V2LANG,OTN-Global,VR2LANG-F009-VR2W-119082-3,OTN-GlobalV2LANGVR2LANG-F009-VR2W-119082-3,VEMCO,VR2W,119082,-15.58263,12.00842,2015-07-24T14:42:00Z,2016-07-04T14:02:00Z,V2LANG,ManmadePlatform,V2LANG_F009,7.0,4.0
V2LANG,OTN-Global,VR2LANG-F010-VR2W-112340-1,OTN-GlobalV2LANGVR2LANG-F010-VR2W-112340-1,VEMCO,VR2W,112340,-15.58252,11.99721,2013-09-24T17:55:00Z,2014-06-02T17:20:00Z,V2LANG,ManmadePlatform,V2LANG_F010,26.0,23.0
V2LANG,OTN-Global,VR2LANG-F010-VR2W-112340-2,OTN-GlobalV2LANGVR2LANG-F010-VR2W-112340-2,VEMCO,VR2W,112340,-15.58251,11.99722,2014-06-08T12:10:00Z,2015-07-03T13:20:00Z,V2LANG,ManmadePlatform,V2LANG_F010,26.0,23.0
V2LANG,OTN-Global,VR2LANG-F010-VR2W-113595-3,OTN-GlobalV2LANGVR2LANG-F010-VR2W-113595-3,VEMCO,VR2W,113595,-15.58249,11.99719,2015-07-24T14:48:00Z,2016-07-04T13:27:00Z,V2LANG,ManmadePlatform,V2LANG_F010,25.0,22.0
V2LANG,OTN-Global,VR2LANG-FN001-VR2W-106599-1,OTN-GlobalV2LANGVR2LANG-FN001-VR2W-106599-1,VEMCO,VR2W,106599,-15.41789,12.02736,2013-09-24T11:23:00Z,2014-06-09T14:57:00Z,V2LANG,ManmadePlatform,V2LANG_FN001,8.0,5.0
V2LANG,OTN-Global,VR2LANG-FN001-VR2W-106599-2,OTN-GlobalV2LANGVR2LANG-FN001-VR2W-106599-2,VEMCO,VR2W,106599,-15.41786,12.02734,2014-06-12T14:43:00Z,2015-07-04T13:12:00Z,V2LANG,ManmadePlatform,V2LANG_FN001,7.7,4.7
V2LANG,OTN-Global,VR2LANG-FN001-VR2W-106608-3,OTN-GlobalV2LANGVR2LANG-FN001-VR2W-106608-3,VEMCO,VR2W,106608,-15.41783,12.02732,2015-07-24T12:24:00Z,2016-06-27T15:20:00Z,V2LANG,ManmadePlatform,V2LANG_FN001,7.0,4.0
V2LANG,OTN-Global,VR2LANG-FN002-VR2W-106601-1,OTN-GlobalV2LANGVR2LANG-FN002-VR2W-106601-1,VEMCO,VR2W,106601,-15.41788,12.02025,2013-09-24T11:29:00Z,2014-06-09T16:04:00Z,V2LANG,ManmadePlatform,V2LANG_FN002,19.0,16.0
V2LANG,OTN-Global,VR2LANG-FN002-VR2W-106601-2,OTN-GlobalV2LANGVR2LANG-FN002-VR2W-106601-2,VEMCO,VR2W,106601,-15.41786,12.02026,2014-06-12T15:15:00Z,2015-07-04T16:22:00Z,V2LANG,ManmadePlatform,V2LANG_FN002,19.0,16.0
V2LANG,OTN-Global,VR2LANG-FN002-VR2W-113591-3,OTN-GlobalV2LANGVR2LANG-FN002-VR2W-113591-3,VEMCO,VR2W,113591,-15.41783,12.02028,2015-07-24T12:20:00Z,2016-06-27T15:00:00Z,V2LANG,ManmadePlatform,V2LANG_FN002,18.0,15.0
V2LANG,OTN-Global,VR2LANG-FN003-VR2W-106608-1,OTN-GlobalV2LANGVR2LANG-FN003-VR2W-106608-1,VEMCO,VR2W,106608,-15.41791,12.01306,2013-09-24T11:37:00Z,2014-06-10T16:09:00Z,V2LANG,ManmadePlatform,V2LANG_FN003,26.0,23.0
V2LANG,OTN-Global,VR2LANG-FN003-VR2W-106610-3,OTN-GlobalV2LANGVR2LANG-FN003-VR2W-106610-3,VEMCO,VR2W,106610,-15.41783,12.02028,2015-07-24T12:00:00Z,2016-06-27T13:45:00Z,V2LANG,ManmadePlatform,V2LANG_FN003,25.0,22.0
V2LANG,OTN-Global,VR2LANG-FN003-VR2W-112526-2,OTN-GlobalV2LANGVR2LANG-FN003-VR2W-112526-2,VEMCO,VR2W,112526,-15.41791,12.01303,2014-06-12T15:22:00Z,2015-07-04T14:32:00Z,V2LANG,ManmadePlatform,V2LANG_FN003,26.0,23.0
V2LANG,OTN-Global,VR2LANG-FN004-VR2W-106610-1,OTN-GlobalV2LANGVR2LANG-FN004-VR2W-106610-1,VEMCO,VR2W,106610,-15.4179,12.00193,2013-09-24T11:55:00Z,2014-06-10T13:41:00Z,V2LANG,ManmadePlatform,V2LANG_FN004,40.0,37.0
V2LANG,OTN-Global,VR2LANG-FN004-VR2W-106615-2,OTN-GlobalV2LANGVR2LANG-FN004-VR2W-106615-2,VEMCO,VR2W,106615,-15.41791,12.00195,2014-06-12T15:36:00Z,2015-07-04T15:44:00Z,V2LANG,ManmadePlatform,V2LANG_FN004,40.0,37.0
V2LANG,OTN-Global,VR2LANG-FN004-VR2W-113597-3,OTN-GlobalV2LANGVR2LANG-FN004-VR2W-113597-3,VEMCO,VR2W,113597,-15.41793,12.00197,2015-07-24T12:14:00Z,2016-06-27T13:10:00Z,V2LANG,ManmadePlatform,V2LANG_FN004,39.0,36.0
V2LANG,OTN-Global,VR2LANG-FS001-VR2W-106611-2,OTN-GlobalV2LANGVR2LANG-FS001-VR2W-106611-2,VEMCO,VR2W,106611,-15.60132,11.99882,2014-06-04T13:11:00Z,2015-07-02T12:25:00Z,V2LANG,ManmadePlatform,V2LANG_FS001,9.1,6.1
V2LANG,OTN-Global,VR2LANG-FS001-VR2W-112492-1,OTN-GlobalV2LANGVR2LANG-FS001-VR2W-112492-1,VEMCO,VR2W,112492,-15.60129,11.99881,2013-09-23T16:23:00Z,2014-06-04T12:50:00Z,V2LANG,ManmadePlatform,V2LANG_FS001,9.0,6.0
V2LANG,OTN-Global,VR2LANG-FS001-VR2W-113608-3,OTN-GlobalV2LANGVR2LANG-FS001-VR2W-113608-3,VEMCO,VR2W,113608,-15.60137,11.99887,2015-07-24T15:27:00Z,2016-06-25T15:50:00Z,V2LANG,ManmadePlatform,V2LANG_FS001,8.0,5.0
V2LANG,OTN-Global,VR2LANG-FS002-VR2W-106592-2,OTN-GlobalV2LANGVR2LANG-FS002-VR2W-106592-2,VEMCO,VR2W,106592,-15.60129,11.98757,2014-06-04T16:00:00Z,2015-07-03T11:42:00Z,V2LANG,ManmadePlatform,V2LANG_FS002,29.0,26.0
V2LANG,OTN-Global,VR2LANG-FS002-VR2W-113573-1,OTN-GlobalV2LANGVR2LANG-FS002-VR2W-113573-1,VEMCO,VR2W,113573,-15.60132,11.98756,2013-09-23T16:30:00Z,2014-06-04T15:50:00Z,V2LANG,ManmadePlatform,V2LANG_FS002,29.0,26.0
V2LANG,OTN-Global,VR2LANG-FS002-VR2W-113583-3,OTN-GlobalV2LANGVR2LANG-FS002-VR2W-113583-3,VEMCO,VR2W,113583,-15.60128,11.98753,2015-07-24T15:33:00Z,2016-06-25T14:30:00Z,V2LANG,ManmadePlatform,V2LANG_FS002,28.0,25.0
V2LANG,OTN-Global,VR2LANG-FS003-VR2W-112528-1,OTN-GlobalV2LANGVR2LANG-FS003-VR2W-112528-1,VEMCO,VR2W,112528,-15.60132,11.9764,2013-09-23T17:00:00Z,2014-06-02T15:35:00Z,V2LANG,ManmadePlatform,V2LANG_FS003,54.0,51.0
V2LANG,OTN-Global,VR2LANG-FS003-VR2W-112528-2,OTN-GlobalV2LANGVR2LANG-FS003-VR2W-112528-2,VEMCO,VR2W,112528,-15.60122,11.97637,2014-06-04T12:40:00Z,2015-07-03T10:34:00Z,V2LANG,ManmadePlatform,V2LANG_FS003,54.0,51.0
V2LANG,OTN-Global,VR2LANG-TO001-VR2W-106608-2,OTN-GlobalV2LANGVR2LANG-TO001-VR2W-106608-2,VEMCO,VR2W,106608,-15.78804,11.84556,2014-06-13T18:48:00Z,2015-07-19T10:00:00Z,V2LANG,ManmadePlatform,V2LANG_TO001,30.0,27.0
V2LANG,OTN-Global,VR2LANG-TO001-VR2W-112528-3,OTN-GlobalV2LANGVR2LANG-TO001-VR2W-112528-3,VEMCO,VR2W,112528,-15.78804,11.84556,2015-07-19T10:05:00Z,2016-07-04T17:55:00Z,V2LANG,ManmadePlatform,V2LANG_TO001,29.0,26.0
V2LANG,OTN-Global,VR2LANG-TO001-VR2W-113583-1,OTN-GlobalV2LANGVR2LANG-TO001-VR2W-113583-1,VEMCO,VR2W,113583,-15.78805,11.8456,2013-09-30T20:25:00Z,2014-06-13T10:33:00Z,V2LANG,ManmadePlatform,V2LANG_TO001,30.0,27.0
V2LANG,OTN-Global,VR2LANG-TO002-VR2W-106610-2,OTN-GlobalV2LANGVR2LANG-TO002-VR2W-106610-2,VEMCO,VR2W,106610,-15.79808,11.84563,2014-06-13T18:39:00Z,2015-07-16T20:19:00Z,V2LANG,ManmadePlatform,V2LANG_TO002,20.0,17.0
V2LANG,OTN-Global,VR2LANG-TO002-VR2W-113576-3,OTN-GlobalV2LANGVR2LANG-TO002-VR2W-113576-3,VEMCO,VR2W,113576,-15.79807,11.84566,2015-07-16T20:25:00Z,2016-07-04T17:25:00Z,V2LANG,ManmadePlatform,V2LANG_TO002,19.0,16.0
V2LANG,OTN-Global,VR2LANG-TO002-VR2W-113591-1,OTN-GlobalV2LANGVR2LANG-TO002-VR2W-113591-1,VEMCO,VR2W,113591,-15.79813,11.84564,2013-09-30T20:22:00Z,2014-06-13T12:14:00Z,V2LANG,ManmadePlatform,V2LANG_TO002,20.0,17.0
V2LANG,OTN-Global,VR2LANG-TO003-VR2W-113577-3,OTN-GlobalV2LANGVR2LANG-TO003-VR2W-113577-3,VEMCO,VR2W,113577,-15.78881,11.83599,2015-07-16T19:40:00Z,2016-07-04T16:47:00Z,V2LANG,ManmadePlatform,V2LANG_TO003,16.0,13.0
V2LANG,OTN-Global,VR2LANG-TO003-VR2W-113595-1,OTN-GlobalV2LANGVR2LANG-TO003-VR2W-113595-1,VEMCO,VR2W,113595,-15.78877,11.83604,2013-09-30T20:20:00Z,2014-06-13T11:04:00Z,V2LANG,ManmadePlatform,V2LANG_TO003,17.0,14.0
V2LANG,OTN-Global,VR2LANG-TO003-VR2W-113595-2,OTN-GlobalV2LANGVR2LANG-TO003-VR2W-113595-2,VEMCO,VR2W,113595,-15.78879,11.83602,2014-06-13T18:53:00Z,2015-07-16T19:30:00Z,V2LANG,ManmadePlatform,V2LANG_TO003,17.0,14.0
V2LANG,OTN-Global,VR2LANG-TO004-VR2W-113597-1,OTN-GlobalV2LANGVR2LANG-TO004-VR2W-113597-1,VEMCO,VR2W,113597,-15.79823,11.8363,2013-09-30T20:27:00Z,2014-06-13T11:32:00Z,V2LANG,ManmadePlatform,V2LANG_TO004,30.0,27.0
V2LANG,OTN-Global,VR2LANG-TO004-VR2W-113597-2,OTN-GlobalV2LANGVR2LANG-TO004-VR2W-113597-2,VEMCO,VR2W,113597,-15.79827,11.83628,2014-06-13T18:32:00Z,2015-07-16T19:12:00Z,V2LANG,ManmadePlatform,V2LANG_TO004,30.0,27.0
V2LANG,OTN-Global,VR2LANG-TO004-VR2W-120204-3,OTN-GlobalV2LANGVR2LANG-TO004-VR2W-120204-3,VEMCO,VR2W,120204,-15.79827,11.83624,2015-07-16T19:15:00Z,2016-07-04T16:01:00Z,V2LANG,ManmadePlatform,V2LANG_TO004,29.0,26.0
V2LBBFSF,OTN-Global,v2lbbfsf-bimini barge-VR2W-102610-2014-01-06T10,OTN-GlobalV2LBBFSFv2lbbfsf-bimini barge-VR2W-102610-2014-01-06T10,VEMCO,VR2W,102610,25.69792,-79.31699,2014-01-06T19:30:00Z,2014-07-27T18:36:00Z,V2LBBFSF,ManmadePlatform,V2LBBFSF_bimini barge,27.0,27.0
